"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial"
1926,20,1,0,85,12633,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9,5,2007,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,290,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1640,1,338,1978,1,0,0,0,1,0,1,0,1978,0,1,2,0,2,1,0,0,7,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,308,5,2009,0,1,0,1,0
1927,20,1,0,75,12518,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,7,1968,1968,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,182,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,532,1,476,1008,0,1,0,0,1,0,1,0,1008,1,0,1,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,144,4,2009,0,1,0,1,0
1928,20,1,0,83,13383,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1969,2000,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,176,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,594,1,594,1188,1,0,0,0,1,0,1,0,1404,1,0,2,0,3,0,0,1,7,1,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,3,2009,0,1,0,1,0
1929,85,1,0,50,7689,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,8,1972,1972,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,720,0,0,796,0,1,0,0,1,0,1,0,796,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,138,7,2009,0,1,0,1,0
1930,80,1,0,62,7706,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,5,1993,1996,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,114,0,0,384,1,0,0,0,1,0,1,0,1091,1,0,1,0,2,0,0,1,5,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,280,8,2009,0,1,0,1,0
1931,85,1,0,70,7669,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,6,1992,1993,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,718,0,0,828,0,0,1,0,1,0,1,0,883,0,1,1,0,2,0,0,1,5,1,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,100,6,2009,0,1,0,1,0
1932,60,1,0,62,10429,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,5,1992,1992,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,330,1,294,624,0,0,1,0,1,0,1,663,1287,1,0,1,1,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,150,7,2009,0,1,0,1,0
1933,60,1,0,70,10457,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,7,1969,1969,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,178,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,496,0,0,784,1,0,0,0,1,0,1,848,1632,1,0,1,1,4,0,0,1,7,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,4,2009,0,1,0,1,0
1934,60,1,0,72,8702,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1997,1998,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,706,1,220,926,1,0,0,0,1,0,1,678,1604,1,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,4,2008,0,1,0,1,0
1935,60,1,0,65,8139,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1995,1996,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,119,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,476,1,204,680,0,1,0,0,1,0,1,790,1470,1,0,2,1,3,0,0,1,7,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,192,10,2008,0,1,0,1,0
1936,60,1,0,59,9535,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,851,1,75,926,1,0,0,0,1,0,1,678,1604,1,0,2,1,3,0,0,1,7,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,100,5,2008,0,1,0,1,0
1937,60,1,0,6166.25317116754,15038,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1996,1996,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,138,1,778,916,0,1,0,0,1,0,1,720,1636,1,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,168,11,2008,0,1,0,1,0
1938,20,1,0,53,14137,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,5,5,1996,1997,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,450,1,898,1348,0,1,0,0,1,0,1,0,1384,0,1,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,11,2008,0,1,0,1,0
1939,120,1,0,45,6264,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,8,5,1997,1997,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,656,1,1008,1664,1,0,0,0,1,0,1,0,1682,0,1,1,1,1,0,1,0,6,0,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,7,2008,0,1,0,1,0
1940,120,1,0,39,5070,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,1992,1992,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1280,1280,1,0,0,0,1,0,1,0,1280,1,0,2,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,8,2008,0,1,0,1,0
1941,60,1,0,73,11184,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1998,1998,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,932,932,0,1,0,0,1,0,1,701,1633,1,0,2,1,3,0,0,1,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,4,2008,0,1,0,0,0
1942,60,1,0,5806.97793477876,14067,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1991,1991,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,194,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,504,1,332,836,0,1,0,0,1,0,1,858,1709,0,1,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,9,2008,0,1,0,1,0
1943,120,1,0,65,5950,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,1989,1989,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,319,1,1018,1337,0,1,0,0,1,0,1,0,1337,0,1,2,0,2,0,1,0,5,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,4,2008,0,1,0,1,0
1944,60,1,0,101,13543,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,5,2005,2005,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,130,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,16,1,1152,1168,1,0,0,0,1,0,1,1332,2500,1,0,3,1,5,1,0,0,9,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,192,7,2008,0,1,0,1,0
1945,20,1,0,53,15401,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,9,5,2004,2004,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,296,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1337,1,547,1884,1,0,0,0,1,0,1,0,1884,0,1,2,0,2,1,0,0,7,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,214,9,2008,0,1,0,1,0
1946,20,1,0,12434.2559831685,31220,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,6,2,1952,1952,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1632,1632,0,0,1,0,1,1,0,0,1474,1,0,1,0,3,0,0,1,7,0,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2008,0,1,0,1,0
1947,120,1,0,60,8118,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,5,2007,2007,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,178,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1034,1,676,1710,1,0,0,0,1,0,1,0,1710,0,1,2,0,2,1,0,0,6,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,156,7,2008,0,1,0,1,0
1948,20,1,0,18707.5827976336,47280,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1950,1950,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,44,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1488,1488,0,1,0,0,1,0,1,0,1488,1,0,2,1,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,7,2008,0,1,0,0,0
1949,20,1,0,63,12680,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,6,1988,1988,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,102,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,983,1,692,1675,1,0,0,0,1,0,1,0,1688,0,1,2,0,2,1,0,0,6,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,6,2008,0,1,0,1,0
1950,20,1,0,4509.52717376664,10825,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,7,1983,1983,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,174,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,747,1,513,1260,0,0,1,0,1,0,1,0,1260,0,1,2,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,152,7,2008,0,1,0,1,0
1951,20,1,0,56,18559,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,1978,1978,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,383,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1206,0,656,2048,0,0,1,0,1,0,1,0,2064,0,1,2,0,3,0,1,0,7,1,2,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,200,8,2008,0,1,0,1,0
1952,20,1,0,85,14450,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,1979,1979,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,194,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,864,0,469,1782,0,0,1,0,1,0,1,0,1782,1,0,2,0,3,0,1,0,6,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,467,3,2008,0,1,0,1,0
1953,20,1,0,90,13068,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1976,1976,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,621,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,890,0,273,1211,0,0,1,0,1,0,1,0,1211,0,1,2,0,3,0,1,0,6,1,1,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,11,2008,0,1,0,1,0
1954,60,1,0,80,10400,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,6,1980,1988,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,280,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,738,738,0,0,1,0,1,0,1,767,2044,1,0,2,1,3,0,0,1,7,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,28,3,2008,0,1,0,1,0
1955,60,1,0,75,9743,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,6,1969,1969,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,280,1,440,720,0,1,0,0,1,0,1,588,1308,1,0,1,1,3,0,0,1,7,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2008,0,1,0,1,0
1956,60,1,0,5548.4504005318,12511,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,7,1978,1978,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,168,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,988,1,432,1420,1,0,0,0,1,0,1,1420,2840,1,0,2,1,4,0,1,0,8,0,2,1,0,0,1,0,0,0,1,0,0,0,4,0,1,0,0,0,1,0,12,2008,0,1,0,1,0
1957,20,1,0,80,10400,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,5,1976,1976,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,120,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1444,1444,0,0,1,0,1,0,1,0,1444,1,0,2,0,2,0,0,1,5,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,4,2008,0,1,0,1,0
1958,60,1,0,6070.66341361872,14311,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,5,1996,1996,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,402,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1023,1,213,1236,1,0,0,0,1,0,1,1104,2340,0,1,2,1,4,0,1,0,9,1,1,1,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,192,6,2008,0,1,0,1,0
1959,90,1,0,60,9000,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,5,1974,1974,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,896,896,0,0,1,0,1,0,1,896,1792,1,0,2,2,4,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2008,0,1,0,1,0
1960,20,1,0,68,10295,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,6,1969,1969,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,72,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,252,1,684,936,0,0,1,0,1,0,1,0,936,1,0,1,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,16,9,2008,0,0,0,1,0
1961,20,1,0,63,7560,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,5,1971,1971,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,119,0,132,864,0,0,1,0,1,0,1,0,864,0,1,1,0,3,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2008,0,1,0,1,0
1962,160,0,1,21,1680,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1973,1973,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,359,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,458,1,25,483,0,0,1,0,1,0,1,504,987,1,0,1,1,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,52,2,2008,0,1,0,1,0
1963,160,0,1,21,1890,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,1972,1972,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,422,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,483,1,0,483,0,1,0,0,1,0,1,504,987,1,0,1,1,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,411,4,2008,0,1,0,1,0
1964,160,0,1,21,1680,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,5,1972,1972,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,356,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,350,1,280,630,0,0,1,0,1,0,1,672,1302,1,0,2,1,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,12,2008,0,1,0,1,0
1965,160,1,0,24,2308,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,6,1975,1975,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,286,0,275,855,0,1,0,0,1,0,1,601,1456,1,0,2,1,4,0,0,1,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2008,0,1,0,1,0
1966,120,1,0,24,2529,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7,6,1977,1977,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,378,1,677,1055,0,0,0,0,1,0,1,0,1055,1,0,2,0,2,0,0,1,4,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,9,2008,0,1,0,1,0
1967,20,1,0,98,12704,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,8,5,2007,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,302,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1012,1,570,1582,1,0,0,0,1,0,1,0,1582,0,1,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,209,1,2008,1,0,0,0,1
1968,20,1,0,105,13693,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,8,5,2007,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,554,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1728,0,195,2418,1,0,0,0,1,0,1,0,2464,0,1,2,1,4,1,0,0,9,1,1,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,358,8,2008,0,1,0,1,0
1969,20,1,0,104,14418,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,9,5,2007,2007,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,480,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1375,1,575,1950,1,0,0,0,1,0,1,0,1950,0,1,2,0,2,1,0,0,7,1,1,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,156,5,2008,0,1,0,1,0
1970,60,1,0,108,13418,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,9,5,2006,2006,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,270,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1420,1,430,1850,1,0,0,0,1,0,1,898,2748,0,1,2,1,4,1,0,0,9,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,212,10,2008,0,1,1,0,0
1971,60,1,0,96,12539,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10,5,2005,2006,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,468,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1082,1,538,1620,1,0,0,0,1,0,1,1158,2790,0,1,2,1,4,1,0,0,10,1,1,0,0,0,0,1,0,0,1,0,0,0,4,0,1,0,1,0,1,30,6,2008,0,1,0,1,0
1972,60,1,0,102,12151,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,9,5,2005,2005,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,368,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1249,1,165,1414,1,0,0,0,1,0,1,917,2331,0,1,2,1,3,1,0,0,9,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,192,8,2008,0,1,0,1,0
1973,60,1,0,74,8899,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,8,5,2007,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,108,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,40,1,908,948,1,0,0,0,1,0,1,1140,2088,1,0,2,1,4,0,1,0,10,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,100,6,2008,0,1,0,1,0
1974,60,1,0,85,10574,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,8,5,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,126,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,856,1,292,1148,1,0,0,0,1,0,1,1162,2332,0,1,2,1,4,1,0,0,9,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,224,7,2008,0,1,0,1,0
1975,20,1,0,106,12720,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,10,5,2003,2003,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,680,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,2257,1,278,2535,1,0,0,0,1,0,1,0,2470,0,0,1,1,1,1,0,0,7,1,2,1,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,154,2,2008,0,1,0,1,0
1976,20,1,0,92,10845,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,8,5,2003,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,504,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1149,1,454,1603,1,0,0,0,1,0,1,0,1575,0,1,2,0,2,0,1,0,7,1,1,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,216,6,2008,0,1,0,1,0
1977,60,1,0,130,16900,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,8,5,2001,2002,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1110,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1075,1,404,1479,1,0,0,0,1,0,1,1134,2649,0,1,2,1,4,0,1,0,10,1,1,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,0,1,2008,0,1,0,1,0
