"Id","MSSubClass","MSZoning.RL","MSZoning.RM","LotFrontage","LotArea","LotShape.IR1","LotShape.Reg","LandContour.Lvl","LotConfig.Corner","LotConfig.CulDSac","LotConfig.Inside","Neighborhood.CollgCr","Neighborhood.Edwards","Neighborhood.Gilbert","Neighborhood.NAmes","Neighborhood.NridgHt","Neighborhood.OldTown","Neighborhood.Sawyer","Neighborhood.Somerst","Condition1.Feedr","Condition1.Norm","BldgType.1Fam","BldgType.TwnhsE","HouseStyle.1.5Fin","HouseStyle.1Story","HouseStyle.2Story","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle.Gable","RoofStyle.Hip","Exterior1st.HdBoard","Exterior1st.MetalSd","Exterior1st.Plywood","Exterior1st.VinylSd","Exterior1st.Wd.Sdng","Exterior2nd.HdBoard","Exterior2nd.MetalSd","Exterior2nd.Plywood","Exterior2nd.VinylSd","Exterior2nd.Wd.Sdng","MasVnrType.BrkFace","MasVnrType.None","MasVnrType.Stone","MasVnrArea","ExterQual.Gd","ExterQual.TA","ExterCond.Gd","ExterCond.TA","Foundation.BrkTil","Foundation.CBlock","Foundation.PConc","BsmtQual.Ex","BsmtQual.Gd","BsmtQual.TA","BsmtCond.TA","BsmtExposure.Av","BsmtExposure.Gd","BsmtExposure.Mn","BsmtExposure.No","BsmtFinType1.ALQ","BsmtFinType1.BLQ","BsmtFinType1.GLQ","BsmtFinType1.LwQ","BsmtFinType1.Rec","BsmtFinType1.Unf","BsmtFinSF1","BsmtFinType2.Unf","BsmtUnfSF","TotalBsmtSF","HeatingQC.Ex","HeatingQC.Gd","HeatingQC.TA","CentralAir.N","CentralAir.Y","Electrical.FuseA","Electrical.SBrkr","X2ndFlrSF","GrLivArea","BsmtFullBath.0","BsmtFullBath.1","FullBath","HalfBath","BedroomAbvGr","KitchenQual.Ex","KitchenQual.Gd","KitchenQual.TA","TotRmsAbvGrd","Functional.Typ","Fireplaces","FireplaceQu.Gd","FireplaceQu.NONE","FireplaceQu.TA","GarageType.Attchd","GarageType.BuiltIn","GarageType.Detchd","GarageType.NONE","GarageFinish.Fin","GarageFinish.NONE","GarageFinish.RFn","GarageFinish.Unf","GarageCars","GarageQual.NONE","GarageQual.TA","GarageCond.NONE","GarageCond.TA","PavedDrive.N","PavedDrive.Y","WoodDeckSF","MoSold","YrSold","SaleType.New","SaleType.WD","SaleCondition.Abnorml","SaleCondition.Normal","SaleCondition.Partial","SalePrice"
217,20,1,0,65,8450,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,266,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,946,1,490,1436,1,0,0,0,1,0,1,0,1436,0,1,2,0,3,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,139,4,2008,0,1,0,1,0,210000
218,70,0,1,57,9906,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,4,4,1925,1950,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,686,686,0,0,0,1,0,0,1,518,1328,1,0,1,0,3,0,0,1,8,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,9,2006,0,1,0,0,0,107000
219,50,1,0,6467.18686637353,15660,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,7,9,1939,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,312,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,341,1,457,798,1,0,0,0,1,0,1,817,1954,1,0,1,1,3,0,1,0,8,1,2,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2008,0,1,0,1,0,311500
220,120,1,0,43,3010,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,5,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,16,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,16,1,1232,1248,1,0,0,0,1,0,1,0,1248,1,0,2,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,108,3,2006,1,0,0,0,1,167240
221,20,1,0,73,8990,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1498,1498,1,0,0,0,1,0,1,0,1498,1,0,2,0,2,0,1,0,5,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,351,4,2006,1,0,0,0,1,204900
222,60,1,0,3566.80021470227,8068,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,2002,2002,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1010,1010,1,0,0,0,1,0,1,1257,2267,1,0,2,1,4,0,1,0,8,1,1,0,0,1,0,1,0,0,0,0,1,0,2,0,1,0,1,0,1,120,12,2009,0,0,0,1,0,2e+05
223,60,1,0,85,11475,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,6,1975,1975,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,550,1,163,713,0,0,1,0,1,0,1,741,1552,0,1,2,1,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,209,2,2006,0,1,0,1,0,179900
224,20,1,0,70,10500,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,4,6,1971,1971,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,524,0,160,864,0,1,0,0,1,0,1,0,864,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,216,3,2009,0,1,1,0,0,97000
225,20,1,0,103,13472,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,10,5,2003,2003,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,922,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,56,1,2336,2392,1,0,0,0,1,0,1,0,2392,1,0,2,0,3,1,0,0,8,1,1,0,0,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,248,6,2009,0,1,0,1,0,386250
226,160,0,1,21,1680,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,5,1971,1971,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,142,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,630,630,0,0,1,0,1,0,1,672,1302,1,0,2,1,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2009,0,0,1,0,0,112000
227,60,1,0,82,9950,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1995,1995,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,290,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,565,1,638,1203,1,0,0,0,1,0,1,1306,2520,1,0,2,1,4,0,1,0,9,1,1,0,0,1,1,0,0,0,0,0,1,0,3,0,1,0,1,0,1,224,6,2007,0,1,1,0,0,290000
228,160,0,1,21,1869,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,6,1970,1970,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,127,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,321,1,162,483,0,0,1,0,1,0,1,504,987,1,0,1,1,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,9,2008,0,1,0,1,0,106000
229,20,1,0,70,8521,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,5,5,1967,1967,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,842,1,70,912,0,0,1,0,1,0,1,0,912,1,0,1,0,3,0,0,1,5,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,5,2010,0,1,0,1,0,125000
230,120,1,0,43,3182,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,5,2005,2006,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,16,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,16,1,1357,1373,1,0,0,0,1,0,1,0,1555,1,0,2,0,2,0,1,0,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,143,5,2009,0,1,0,1,0,192500
231,20,1,0,73,8760,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,6,1959,1959,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,220,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1194,1194,0,0,1,0,1,0,1,0,1194,0,1,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,4,2010,0,1,0,1,0,148000
232,60,1,0,174,15138,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,5,1995,1996,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,506,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,689,1,773,1462,1,0,0,0,1,0,1,1304,2794,0,1,2,1,4,1,0,0,9,1,1,0,0,1,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,0,7,2009,0,1,0,1,0,403000
233,160,0,1,21,1680,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6,5,1972,1972,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,297,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,483,483,0,0,1,0,1,0,1,504,987,1,0,1,1,2,0,0,1,5,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,6,2006,0,1,0,1,0,94500
234,20,1,0,75,10650,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,6,1976,1976,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,182,0,0,894,0,0,1,0,1,0,1,0,894,0,1,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,365,2,2010,0,1,0,1,0,128200
235,60,1,0,3441.73497918842,7851,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,2002,2002,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,625,1,235,860,1,0,0,0,1,0,1,1100,1960,0,1,2,1,4,0,1,0,8,1,2,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,288,5,2010,0,1,0,1,0,216500
236,160,0,1,21,1680,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,3,1971,1971,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,604,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,358,1,125,483,0,0,1,0,1,0,1,504,987,1,0,1,1,2,0,0,1,5,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,8,2008,0,1,0,1,0,89500
237,20,1,0,65,8773,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,98,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,24,1,1390,1414,1,0,0,0,1,0,1,0,1414,1,0,2,0,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,132,5,2010,0,1,0,1,0,185500
238,60,1,0,4030.87995487,9453,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,7,1993,2003,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,402,1,594,996,1,0,0,0,1,0,1,730,1744,1,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,370,2,2010,0,1,0,1,0,194500
239,20,1,0,93,12030,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,8,5,2007,2007,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,254,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1694,1694,1,0,0,0,1,0,1,0,1694,1,0,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,1,0,0,0,3,0,1,0,1,0,1,168,12,2007,1,0,0,0,1,318000
240,50,1,0,52,8741,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,6,4,1945,1950,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,94,1,641,735,0,0,1,0,1,1,0,689,1487,1,0,1,1,3,0,0,1,7,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,4,2010,0,1,0,1,0,113000
241,20,0,0,75,9000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,8,5,2008,2008,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,36,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1078,1,488,1566,1,0,0,0,1,0,1,0,1566,0,1,2,0,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,144,4,2010,0,1,0,1,0,262500
242,30,0,1,40,3880,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,9,1945,1997,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,329,1,357,686,0,1,0,0,1,0,1,0,866,1,0,1,0,2,0,1,0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,58,8,2007,0,1,0,1,0,110500
243,50,0,1,63,5000,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,4,1900,1950,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,540,540,0,1,0,1,0,1,0,551,1440,1,0,1,0,3,0,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,4,2006,0,1,0,1,0,79000
244,160,1,0,75,10762,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,6,6,1980,1980,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,626,626,0,0,1,0,1,0,1,591,1217,1,0,1,1,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,4,2009,0,1,0,1,0,120000
245,60,1,0,3869.24279676152,8880,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1994,2002,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,695,1,253,948,1,0,0,0,1,0,1,888,2110,0,1,2,1,3,0,1,0,8,1,2,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2010,0,1,0,1,0,205000
246,20,1,0,80,10400,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,1988,1988,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,102,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,929,1,916,1845,0,1,0,0,1,0,1,0,1872,1,0,2,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,197,6,2006,0,1,0,1,0,241500
247,190,0,1,69,9142,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,8,1910,1950,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1020,1020,0,1,0,1,0,0,0,1020,1928,1,0,2,0,4,0,0,0,9,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,4,2006,0,1,0,1,0,137000
248,20,1,0,75,11310,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,6,5,1954,1954,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1367,1367,1,0,0,0,1,0,1,0,1375,1,0,1,0,2,0,0,1,5,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,6,2006,0,1,0,1,0,140000
249,60,1,0,72,11317,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,101,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,840,840,1,0,0,0,1,0,1,828,1668,1,0,2,1,3,0,1,0,8,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,144,9,2007,0,1,0,1,0,180000
250,50,1,0,62072.4716959668,159000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,7,1958,2006,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,472,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,697,1,747,1444,0,1,0,0,1,0,1,700,2144,1,0,2,0,4,0,1,0,7,1,2,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,0,6,2007,0,1,0,1,0,277000
251,30,1,0,55,5350,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,2,1940,1966,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,728,728,1,0,0,0,1,0,1,0,1306,1,0,1,0,3,0,0,0,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,263,5,2010,0,1,0,1,0,76500
252,120,0,1,44,4750,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8,5,2006,2007,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,481,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1573,1,0,1573,1,0,0,0,1,0,1,0,1625,0,1,2,0,2,0,1,0,5,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,123,12,2007,0,1,0,0,0,235000
253,60,1,0,65,8366,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,5,2004,2004,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,798,798,1,0,0,0,1,0,1,842,1640,1,0,2,1,3,0,1,0,6,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,138,12,2008,0,1,0,1,0,173000
254,80,1,0,85,9350,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,6,7,1964,1991,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,108,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,270,0,452,1302,1,0,0,0,1,0,1,0,1302,1,0,2,0,3,0,1,0,7,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,333,10,2007,0,0,0,1,0,158000
255,20,1,0,70,8400,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,5,6,1957,1957,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,922,1,392,1314,0,0,1,0,1,0,1,0,1314,0,1,1,0,3,0,0,1,5,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,250,6,2010,0,1,0,1,0,145000
256,60,1,0,66,8738,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,7,5,1999,1999,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,302,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,975,975,1,0,0,0,1,0,1,1286,2291,1,0,2,1,4,0,1,0,8,1,1,0,0,1,0,1,0,0,1,0,0,0,2,0,1,0,1,0,1,192,2,2006,0,1,0,1,0,230000
257,60,0,0,64,8791,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,6,5,2003,2003,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,503,1,361,864,1,0,0,0,1,0,1,864,1728,1,0,2,1,3,0,1,0,7,1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,216,5,2008,0,1,0,1,0,207500
258,20,1,0,68,8814,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,7,5,2006,2006,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,180,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1334,1,270,1604,1,0,0,0,1,0,1,0,1604,0,1,2,1,3,0,1,0,8,1,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,123,3,2009,0,1,1,0,0,220000
259,60,1,0,80,12435,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,7,5,2001,2001,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,172,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,361,1,602,963,1,0,0,0,1,0,1,829,1792,1,0,2,1,3,0,1,0,7,1,1,0,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,0,5,2008,0,1,0,1,0,231500
260,20,0,1,70,12702,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,5,5,1956,1956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,882,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,12,2008,0,1,0,1,0,97000
261,80,1,0,120,19296,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,5,1962,1962,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,399,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,672,0,0,1362,0,0,1,0,1,0,1,0,1382,0,1,1,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,0,5,2009,0,1,0,1,0,176000
262,60,1,0,69,9588,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8,5,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,270,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1482,1482,1,0,0,0,1,0,1,1092,2574,1,0,2,1,3,1,0,0,10,1,1,1,0,0,0,1,0,0,1,0,0,0,3,0,1,0,1,0,1,0,11,2007,1,0,0,0,1,276000
263,80,1,0,88,8471,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6,7,1977,1995,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,46,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,506,1,0,506,0,0,1,0,1,0,1,0,1212,0,1,1,0,3,0,0,1,6,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,1,0,1,292,7,2006,0,1,0,1,0,151000
264,50,0,1,50,5500,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,5,7,1929,2001,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,234,0,0,926,0,0,1,0,1,0,1,0,1316,0,1,1,0,3,0,0,1,6,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,0,1,0,4,2010,0,1,0,1,0,130000
265,30,0,1,30,5232,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,5,5,1925,2004,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,680,680,0,1,0,1,0,0,0,0,764,1,0,1,0,2,0,0,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,1,1,0,0,6,2008,0,1,0,1,0,73000
266,20,1,0,78,12090,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,6,6,1981,1981,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,210,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,588,0,606,1422,0,0,1,0,1,0,1,0,1422,1,0,2,0,3,0,1,0,7,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,276,6,2008,0,1,0,1,0,175500
267,60,1,0,70,11207,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,6,5,1997,1997,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,714,1,88,802,0,1,0,0,1,0,1,709,1511,0,1,2,1,3,0,0,1,8,1,1,0,0,1,1,0,0,0,1,0,0,0,2,0,1,0,1,0,1,95,6,2006,0,1,0,1,0,185000
268,75,1,0,60,8400,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,8,1939,1997,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,378,1,342,720,1,0,0,0,1,0,1,720,2192,1,0,2,1,4,0,1,0,8,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,262,7,2008,0,1,0,1,0,179500
